Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ODESSA_NG,52623,NG (Natural Gas),95.5,28.65,8.748815472
WICHITAFALLS_C,52623,BIT (Bituminous Coal),726.0,217.8,10.861733985
WICHITAFALLS_NG,52623,NG (Natural Gas),80.0,24.0,8.483630628333332
SILVER_NG,52623,NG (Natural Gas),537.7,161.31,9.065150072
SNYDER_NG,52623,NG (Natural Gas),153.89999999999998,46.17,8.580219151
ALEDO_NG,52623,NG (Natural Gas),4.8,1.44,8.399478061
GRAHAM_NG,52623,NG (Natural Gas),634.7,190.4,9.593392602
GLENROSE_Nuc,52623,NUC (Nuclear),2430.0,729.0,7.92
GRANBURY_NG,52623,NG (Natural Gas),1146.0000000000002,343.8,9.007986745714286
PALOPINTO_NG,52623,NG (Natural Gas),603.6,181.07999999999998,8.842330944
MONAHANS_NG,10013,NG (Natural Gas),1097.3999999999999,329.21999999999997,9.079687528000001
IRAAN_NG,10013,NG (Natural Gas),7.6,2.28,8.396596830499998
ODESSA_NG_2,10013,NG (Natural Gas),1630.28,489.0899999999999,9.072298325555556
SAVOY_NG,50843,NG (Natural Gas),1175.4,352.62,9.875384616
SHERMAN_NG,50843,NG (Natural Gas),803.19,240.95999999999998,9.402861909
PARIS_NG,81293,NG (Natural Gas),1358.3200000000002,407.4599999999999,9.027824558625
GREENVILLE_NG,81293,NG (Natural Gas),84.7,25.41,8.704928336
MTENTERPRISE_NG,81293,NG (Natural Gas),939.6,281.88,9.275084438
MOUNTPLEASANT_C,81293,BIT (Bituminous Coal),1980.0,594.0,11.45183246
DENTON_NG,50073,NG (Natural Gas),128.1,38.43,8.625638084
POOLVILLE_NG,50073,NG (Natural Gas),746.01,223.79999999999998,9.33041583
BRIDGEPORT_NG,50073,NG (Natural Gas),1290.38,387.12,9.083217665285714
BASTROP_NG,63493,NG (Natural Gas),1233.99,370.2,9.3213568864
MARION_NG,63493,NG (Natural Gas),1088.22,326.4599999999999,9.071288987
AUSTIN_NG,63493,NG (Natural Gas),1659.1999999999998,497.75999999999993,8.804684883466667
CEDARCREEK_NG,63493,NG (Natural Gas),618.6899999999999,185.64,9.167468948
MISSION_NG,40403,NG (Natural Gas),528.99,158.7,9.054806612
CHRISTINE_C,61993,BIT (Bituminous Coal),410.0,123.0,10.95506536
PEARSALL_NG,61993,NG (Natural Gas),267.6,80.28,8.553614325333333
SANANTONIO_NG,61993,NG (Natural Gas),247.0,74.1,8.516752899571431
FANNIN_C,70983,BIT (Bituminous Coal),622.4,186.72,11.37436975
NURSERY_NG,70983,NG (Natural Gas),215.2,64.56,8.5471608084
VICTORIA_NG,70983,NG (Natural Gas),479.29999999999995,143.78,8.991489989333333
POINTCOMFORT_NG,70983,NG (Natural Gas),1062.5,318.75,8.89017921425
WADSWORTH_Nuc,70983,NUC (Nuclear),2708.6,812.58,7.68
WHARTON_NG,70983,NG (Natural Gas),580.09,174.01,8.825331856800002
LAREDO_NG,41473,NG (Natural Gas),263.6,79.08,8.885047934
SANTAROSA_C,40713,BIT (Bituminous Coal),200.5,60.14999999999999,10.187324928888888
BROWNSVILLE_NG,40713,NG (Natural Gas),1522.71,456.80999999999995,8.962894547700001
BISHOP_NG,40173,NG (Natural Gas),44.2,13.26,8.553252145
GREGORY_NG,40173,NG (Natural Gas),948.9900000000001,284.7,8.987259894500001
CORPUSCHRISTI_NG,40173,NG (Natural Gas),649.3100000000001,194.78999999999996,8.8781234428
CORPUSCHRISTI_NG_3,40853,NG (Natural Gas),1082.2,324.65999999999997,9.41238444575
DALLAS_NG,53853,NG (Natural Gas),1552.95,465.88000000000005,9.227677924714285
ENNIS_NG,53853,NG (Natural Gas),418.0,125.4,9.18106152
DALLAS_NG_4,50373,NG (Natural Gas),308.47,92.54,9.557153196
ARLINGTON_NG,53233,NG (Natural Gas),1327.21,398.15999999999997,9.393530253800002
IRVING_C,53233,BIT (Bituminous Coal),16.5,4.95,10.15782017
DALLAS_NG_5,53233,NG (Natural Gas),852.21,255.66,9.463130278
MCKINNEY_NG,54443,NG (Natural Gas),1358.4,407.53,9.123059537857143
MIDLOTHIAN_NG,54443,NG (Natural Gas),2016.6,604.98,9.341865409249998
TEMPLE_NG,80873,NG (Natural Gas),803.19,240.95999999999998,9.402998742000001
RIESEL_C,80873,BIT (Bituminous Coal),1008.0,302.4,12.14486904
ROCKDALE_C,80873,BIT (Bituminous Coal),1252.1,375.63,11.385
FRANKLIN_C,80873,BIT (Bituminous Coal),1795.4,538.62,11.9221769
BREMOND_C,80873,BIT (Bituminous Coal),349.2,104.76,10.48825676
LEWSIVILLE_NG,54653,NG (Natural Gas),15.600000000000001,4.68,8.4126268995
LAGRANGE_C,60053,BIT (Bituminous Coal),1689.9900000000002,507.0,11.26109339
WINCHESTER_NG,60053,NG (Natural Gas),242.0,72.6,8.691631245
SANANTONIO_NG_6,61473,NG (Natural Gas),3276.4,982.9200000000001,10.462471008833333
SEGUIN_NG,61473,NG (Natural Gas),940.2,282.08,9.27883522
ELMENDORF_NG,61473,NG (Natural Gas),1687.9899999999998,506.40000000000003,9.1856787095
NEWBRAUNFELS_NG,62303,NG (Natural Gas),992.2,297.68,9.139121170600001
PASADENA_NG,71273,NG (Natural Gas),815.0,244.5,9.001948687
DEERPARK_NG,71273,NG (Natural Gas),1428.0,428.40000000000003,8.988255616888889
LAPORTE_NG,71273,NG (Natural Gas),1459.2,437.7799999999999,8.9397697006
MONTBELVIEU_NG,71273,NG (Natural Gas),40.7,12.21,8.4613836285
PASADENA_C,71273,BIT (Bituminous Coal),458.2,137.46,10.596887075000001
CHANNELVIEW_NG,71273,NG (Natural Gas),1561.92,468.5800000000001,8.921487754454544
HOUSTON_NG,71273,NG (Natural Gas),878.4,263.52,8.942197107833334
