Node,Time,Value
bus_1001,1,0.0
bus_1001,2,0.0
bus_1001,3,0.0
bus_1001,4,0.0
bus_1001,5,0.0
bus_1001,6,0.0
bus_1001,7,0.0
bus_1001,8,0.0
bus_1001,9,0.0
bus_1001,10,0.0
bus_1001,11,0.0
bus_1001,12,0.0
bus_1001,13,0.0
bus_1001,14,0.0
bus_1001,15,0.0
bus_1001,16,0.0
bus_1001,17,0.0
bus_1001,18,0.0
bus_1001,19,0.0
bus_1001,20,0.0
bus_1001,21,0.0
bus_1001,22,0.0
bus_1001,23,0.0
bus_1001,24,0.0
bus_2001,1,-1.5601992809630945
bus_2001,2,-1.5615841633267664
bus_2001,3,-1.561858224828541
bus_2001,4,-1.5627506596629095
bus_2001,5,-1.5665899352703407
bus_2001,6,-1.5738748512652116
bus_2001,7,-1.5991259995551368
bus_2001,8,-1.6248924426323557
bus_2001,9,-1.6321244861653457
bus_2001,10,-1.0038486249797638
bus_2001,11,-0.14001957614710134
bus_2001,12,0.2071408799600878
bus_2001,13,0.4436133302786845
bus_2001,14,0.6126468296208425
bus_2001,15,0.7723174160621283
bus_2001,16,0.9384263935541193
bus_2001,17,1.2214856202361286
bus_2001,18,1.3944711744298302
bus_2001,19,1.3460089761930472
bus_2001,20,1.3471285174519199
bus_2001,21,1.3587891109605157
bus_2001,22,1.390666497879407
bus_2001,23,1.4443564899442383
bus_2001,24,1.506926801042818
bus_2008,1,0.057888181895610256
bus_2008,2,0.05936794862558525
bus_2008,3,0.058969738438502464
bus_2008,4,0.059639013451943335
bus_2008,5,0.07218106788442324
bus_2008,6,0.08748024152423306
bus_2008,7,0.08176518218455772
bus_2008,8,0.05870892826154028
bus_2008,9,0.05652388720356627
bus_2008,10,0.3476647001953388
bus_2008,11,0.7421393175780411
bus_2008,12,1.0872378201832833
bus_2008,13,1.3184715467643524
bus_2008,14,1.479922858302666
bus_2008,15,1.504018939251476
bus_2008,16,1.4674959180595857
bus_2008,17,1.4344839547979913
bus_2008,18,1.3804154645754347
bus_2008,19,1.2076897944184446
bus_2008,20,1.0694771182086464
bus_2008,21,1.0177758573464246
bus_2008,22,1.064012717423127
bus_2008,23,1.0826662990623126
bus_2008,24,1.06737753852607
bus_3002,1,-1.6342952274849372
bus_3002,2,-1.603135974204552
bus_3002,3,-1.6154856984639976
bus_3002,4,-1.6447898833130696
bus_3002,5,-1.679296528464222
bus_3002,6,-1.7151772858032708
bus_3002,7,-1.8200425280587076
bus_3002,8,-1.9168357140050358
bus_3002,9,-1.9238081863064656
bus_3002,10,-1.0733672568694084
bus_3002,11,-0.7565035480552729
bus_3002,12,-0.24734454524673474
bus_3002,13,0.11562339146193595
bus_3002,14,0.24362228830295157
bus_3002,15,0.38004540429919376
bus_3002,16,0.5350597678296161
bus_3002,17,0.8531088524534669
bus_3002,18,1.1920875764340568
bus_3002,19,1.1084010304177878
bus_3002,20,1.1605392993346835
bus_3002,21,1.1625521715649267
bus_3002,22,1.1558018195374118
bus_3002,23,1.0441887255574784
bus_3002,24,1.136017206234717
bus_3006,1,0.057888181895610256
bus_3006,2,0.05936794862558525
bus_3006,3,0.058969738438502464
bus_3006,4,0.05963901345194289
bus_3006,5,0.0721810678844228
bus_3006,6,0.08748024152423262
bus_3006,7,0.08176518218455772
bus_3006,8,0.05870892826154028
bus_3006,9,0.056523887203566506
bus_3006,10,0.3476647001953388
bus_3006,11,0.7421393175780406
bus_3006,12,0.8245907174278072
bus_3006,13,0.7840440875752364
bus_3006,14,0.7497422868314646
bus_3006,15,0.7576492857420081
bus_3006,16,0.7709362063003187
bus_3006,17,0.8086810619583391
bus_3006,18,0.8148044936642869
bus_3006,19,0.7008284538266796
bus_3006,20,0.617649792852786
bus_3006,21,0.5888684330364702
bus_3006,22,0.6233589777617133
bus_3006,23,0.6470828019529669
bus_3006,24,0.6519460121829308
bus_4002,1,-1.253218784702582
