name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ODESSA_NG,ngcc,bus_52623,95.5,8.748815472,28.65,3,286.5,6685.0,95.5,4,4
WICHITAFALLS_C,coal,bus_52623,726.0,10.861733985,217.8,4,2178.0,50820.0,239.58,12,12
WICHITAFALLS_NG,ngcc,bus_52623,80.0,8.483630628333332,24.0,3,240.0,5600.0,80.0,4,4
SILVER_NG,ngcc,bus_52623,537.7,9.065150072,161.31,3,1613.1000000000001,37639.0,537.7,4,4
SNYDER_NG,ngcc,bus_52623,153.89999999999995,8.580219151,46.17,3,461.6999999999998,10772.999999999996,153.89999999999995,4,4
ALEDO_NG,ngcc,bus_52623,4.8,8.399478061,1.44,3,14.399999999999999,336.0,4.8,4,4
GRAHAM_NG,ngcc,bus_52623,634.7,9.593392602,190.4,3,1904.1000000000001,44429.0,634.7,4,4
GRANBURY_NG,ngcc,bus_52623,1146.0000000000002,9.007986745714286,343.8,3,3438.000000000001,80220.00000000001,1146.0000000000002,4,4
PALOPINTO_NG,ngcc,bus_52623,603.6,8.842330944,181.08,3,1810.8000000000002,42252.0,603.6,4,4
MONAHANS_NG,ngcc,bus_10013,1097.4,9.079687528,329.22,3,3292.2000000000003,76818.0,1097.4,4,4
IRAAN_NG,ngcc,bus_10013,7.6,8.396596830499996,2.28,3,22.799999999999997,532.0,7.6,4,4
ODESSA_NG_2,ngcc,bus_10013,1630.28,9.072298325555558,489.08999999999986,3,4890.84,114119.59999999999,1630.28,4,4
SAVOY_NG,ngcc,bus_50843,1175.4,9.875384616,352.62,3,3526.2000000000003,82278.0,1175.4,4,4
SHERMAN_NG,ngcc,bus_50843,803.19,9.402861909,240.96,3,2409.57,56223.3,803.19,4,4
PARIS_NG,ngcc,bus_81293,1358.3200000000004,9.027824558625,407.45999999999987,3,4074.960000000001,95082.40000000002,1358.3200000000004,4,4
GREENVILLE_NG,ngcc,bus_81293,84.7,8.704928336,25.41,3,254.10000000000002,5929.0,84.7,4,4
MTENTERPRISE_NG,ngcc,bus_81293,939.6,9.275084438,281.88,3,2818.8,65772.0,939.6,4,4
MOUNTPLEASANT_C,coal,bus_81293,1980.0,11.45183246,594.0,4,5940.0,138600.0,653.4,12,12
DENTON_NG,ngcc,bus_50073,128.1,8.625638084,38.43,3,384.29999999999995,8967.0,128.1,4,4
POOLVILLE_NG,ngcc,bus_50073,746.01,9.33041583,223.8,3,2238.0299999999997,52220.7,746.01,4,4
BRIDGEPORT_NG,ngcc,bus_50073,1290.38,9.083217665285712,387.12,3,3871.1400000000003,90326.6,1290.38,4,4
BASTROP_NG,ngcc,bus_63493,1233.99,9.3213568864,370.2,3,3701.9700000000003,86379.3,1233.99,4,4
MARION_NG,ngcc,bus_63493,1088.22,9.071288987,326.45999999999987,3,3264.66,76175.40000000001,1088.22,4,4
AUSTIN_NG,ngcc,bus_63493,1659.1999999999996,8.804684883466669,497.75999999999993,3,4977.5999999999985,116143.99999999997,1659.1999999999996,4,4
CEDARCREEK_NG,ngcc,bus_63493,618.6899999999998,9.167468948,185.64,3,1856.0699999999995,43308.29999999999,618.6899999999998,4,4
MISSION_NG,ngcc,bus_40403,528.99,9.054806612,158.7,3,1586.97,37029.3,528.99,4,4
CHRISTINE_C,coal,bus_61993,410.0,10.95506536,123.0,4,1230.0,28700.0,135.3,12,12
PEARSALL_NG,ngcc,bus_61993,267.6,8.553614325333331,80.28,3,802.8000000000001,18732.0,267.6,4,4
SANANTONIO_NG,ngcc,bus_61993,247.0,8.516752899571431,74.1,3,741.0,17290.0,247.0,4,4
FANNIN_C,coal,bus_70983,622.4,11.37436975,186.72,4,1867.1999999999998,43568.0,205.392,12,12
NURSERY_NG,ngcc,bus_70983,215.2,8.547160808400001,64.56,3,645.5999999999999,15064.0,215.2,4,4
VICTORIA_NG,ngcc,bus_70983,479.3,8.991489989333331,143.78,3,1437.9,33551.0,479.3,4,4
POINTCOMFORT_NG,ngcc,bus_70983,1062.5,8.890179214249999,318.75,3,3187.5,74375.0,1062.5,4,4
WHARTON_NG,ngcc,bus_70983,580.09,8.825331856800002,174.01,3,1740.27,40606.3,580.09,4,4
LAREDO_NG,ngcc,bus_41473,263.6,8.885047934,79.08,3,790.8000000000001,18452.0,263.6,4,4
SANTAROSA_C,coal,bus_40713,200.5,10.187324928888888,60.14999999999999,4,601.5,14035.0,66.165,12,12
BROWNSVILLE_NG,ngcc,bus_40713,1522.71,8.962894547700003,456.81,3,4568.13,106589.7,1522.71,4,4
BISHOP_NG,ngcc,bus_40173,44.2,8.553252145,13.26,3,132.60000000000002,3094.0,44.2,4,4
GREGORY_NG,ngcc,bus_40173,948.99,8.987259894500001,284.7,3,2846.9700000000003,66429.3,948.99,4,4
